age,female,education_num,hours_per_week,government,self_employed,white_collar,blue_collar,service,capital_gain,capital_loss,married,income
19,1,10,20,0,0,0,1,0,0,0,0,0
62,1,4,35,0,0,0,1,0,0,0,0,0
58,1,13,40,1,0,1,0,0,0,0,0,0
34,0,10,50,0,0,1,0,0,0,0,1,0
62,0,7,50,0,0,0,1,0,0,0,0,0
23,0,10,12,0,0,1,0,0,0,0,1,0
37,0,13,50,0,0,1,0,0,4934,0,0,1
42,0,12,46,0,0,1,0,0,0,0,0,0
21,0,7,40,0,0,0,0,1,0,0,0,0
41,1,13,40,0,0,1,0,0,0,0,0,0
27,0,7,40,0,0,0,1,0,0,0,0,0
37,0,13,40,0,0,1,0,0,0,0,1,0
40,0,9,45,0,0,0,1,0,0,0,1,1
62,0,4,40,1,0,0,1,0,0,0,1,0
29,1,10,40,0,0,0,0,1,0,0,0,0
33,0,14,50,0,0,1,0,0,0,1977,1,1
53,1,9,40,0,0,0,1,0,0,0,0,0
64,1,11,40,0,0,1,0,0,0,0,0,0
60,0,10,48,0,0,0,1,0,15024,0,1,1
47,0,7,40,0,0,0,1,0,0,0,0,0
45,0,14,40,1,0,1,0,0,0,0,1,0
33,0,11,40,0,0,1,0,0,0,0,1,0
29,0,13,45,0,0,1,0,0,5178,0,1,1
57,0,4,40,0,0,0,1,0,3103,0,1,1
19,0,9,35,0,0,0,0,1,0,0,0,0
26,0,13,40,0,0,1,0,0,0,0,0,0
63,0,3,25,0,1,0,0,0,0,0,1,0
42,1,12,40,0,0,1,0,0,0,0,0,0
38,0,13,50,0,1,1,0,0,0,0,1,1
34,0,6,40,0,0,0,1,0,0,0,0,0
20,0,10,30,0,0,0,0,0,0,0,0,0
35,0,4,40,0,0,0,1,0,0,0,1,0
38,1,13,8,0,0,0,0,0,0,0,1,1
52,0,10,40,1,0,1,0,0,0,0,1,0
32,0,10,40,0,0,0,1,0,0,0,1,0
67,0,16,60,0,0,1,0,0,99999,0,0,1
26,1,14,40,0,0,1,0,0,0,2001,0,0
58,0,14,60,0,0,1,0,0,0,0,1,1
48,0,11,40,0,0,1,0,0,0,0,1,1
25,0,13,40,0,0,1,0,0,0,0,0,0
25,0,13,48,0,0,1,0,0,4865,0,0,0
25,0,10,50,0,0,0,1,0,0,0,0,0
18,0,9,12,0,0,0,1,0,0,0,0,0
36,0,9,60,0,0,0,0,0,0,0,1,0
45,0,7,50,0,1,0,1,0,0,0,1,0
34,0,9,40,0,0,0,1,0,0,0,0,0
68,0,13,40,0,1,0,0,0,0,0,1,1
37,0,10,50,0,0,1,0,0,0,0,0,0
21,0,10,15,0,0,1,0,0,0,0,0,0
49,0,10,40,0,0,1,0,0,0,0,1,0
39,1,14,50,1,0,1,0,0,0,0,0,0
41,1,16,40,0,0,1,0,0,0,1902,1,1
35,0,14,50,0,0,1,0,0,0,0,1,1
29,0,10,40,1,0,0,0,1,0,0,1,0
29,1,5,40,0,0,0,0,0,0,0,0,0
54,0,13,40,1,0,1,0,0,7688,0,1,1
32,0,13,45,0,1,0,0,0,0,0,0,1
18,0,7,30,0,0,0,0,1,0,0,0,0
30,0,10,40,0,0,1,0,0,0,0,1,1
66,0,6,15,0,0,0,0,0,0,0,1,1
23,1,9,40,1,0,1,0,0,0,0,0,0
36,0,9,50,0,0,0,1,0,0,0,1,0
34,0,10,45,0,0,1,0,0,0,0,1,0
39,0,11,60,0,1,0,1,0,0,0,1,0
26,0,6,40,1,0,0,1,0,0,0,0,0
78,0,10,40,0,0,0,1,0,0,0,1,0
28,1,10,40,0,0,1,0,0,0,0,0,0
51,1,10,40,0,0,1,0,0,0,0,1,0
33,0,10,50,1,0,0,0,1,0,0,1,1
44,1,7,40,0,0,0,0,0,0,0,0,0
34,0,13,40,0,0,1,0,0,0,0,1,1
33,0,15,50,0,1,1,0,0,7688,0,1,1
28,0,14,60,0,0,0,0,0,0,0,1,1
55,0,5,4,0,0,0,1,0,0,0,1,0
30,0,11,45,0,0,0,1,0,0,0,0,0
45,0,9,40,0,0,0,1,0,0,0,0,0
46,0,11,40,0,0,0,1,0,0,0,1,1
17,1,7,7,0,0,1,0,0,0,0,0,0
40,0,7,40,0,0,0,1,0,0,0,1,0
44,1,14,50,1,0,1,0,0,0,0,0,1
56,0,9,40,0,0,0,0,0,0,0,1,0
69,0,12,40,0,1,0,0,0,0,0,1,1
41,0,2,40,0,0,0,1,0,0,0,1,0
47,0,7,40,1,0,0,0,1,0,0,0,0
33,0,7,40,0,0,0,1,0,3464,0,1,0
25,0,13,20,1,0,1,0,0,0,0,0,0
42,1,4,35,0,0,0,1,0,0,0,0,0
65,0,13,30,0,0,0,0,0,2653,0,1,0
24,1,11,40,0,0,1,0,0,0,0,0,0
48,1,13,40,1,0,1,0,0,0,0,0,0
82,1,4,40,0,1,1,0,0,0,0,0,0
36,0,9,40,0,0,0,0,0,0,0,1,1
34,1,15,40,0,0,1,0,0,10520,0,0,1
28,0,9,40,0,0,0,1,0,0,0,1,0
65,0,10,40,0,0,1,0,0,20051,0,1,1
66,0,10,60,0,1,0,1,0,0,0,1,0
40,0,10,30,0,0,0,1,0,0,0,0,0
66,0,10,40,0,0,0,0,0,0,0,1,0
37,0,3,40,0,0,0,1,0,0,0,1,0
34,0,13,40,0,0,0,0,0,0,0,1,0
41,1,14,20,0,1,1,0,0,0,0,0,0
43,1,14,50,0,0,1,0,0,0,1977,1,1
20,0,9,45,0,0,0,1,0,0,0,0,0
59,1,14,10,0,0,1,0,0,0,0,1,0
48,0,9,40,0,0,0,1,0,0,0,1,1
45,0,11,40,1,0,1,0,0,0,0,1,1
28,0,9,48,0,0,0,1,0,0,0,1,0
43,1,13,35,0,0,1,0,0,0,0,0,0
18,1,10,15,0,0,0,0,1,0,0,0,0
34,0,9,40,0,0,0,0,0,0,0,0,0
55,0,16,60,0,1,1,0,0,0,2179,1,0
21,0,9,40,1,0,0,0,1,0,0,0,0
47,0,13,40,0,0,0,1,0,0,0,1,0
45,1,12,40,0,0,1,0,0,0,0,0,0
61,1,9,40,0,0,0,0,1,0,0,0,0
23,0,6,40,0,0,0,1,0,0,0,0,0
44,1,14,40,1,0,1,0,0,0,0,0,0
45,1,9,50,0,0,1,0,0,0,0,1,1
35,1,13,40,1,0,1,0,0,4101,0,0,0
17,1,6,15,0,0,0,0,0,0,0,0,0
49,0,13,50,0,0,1,0,0,0,0,1,1
40,0,13,40,0,0,0,0,1,0,0,1,1
28,0,14,40,0,1,1,0,0,0,0,0,0
33,1,10,60,0,1,1,0,0,0,0,0,0
31,0,11,40,1,0,0,1,0,0,0,0,0
38,0,12,40,1,0,1,0,0,0,0,0,0
62,1,6,35,0,0,0,0,0,0,0,0,0
40,0,9,40,0,0,0,1,0,0,0,0,0
61,1,9,40,0,0,1,0,0,0,0,0,0
42,1,14,40,1,0,1,0,0,0,1902,1,1
19,0,10,2,0,0,0,0,0,0,0,0,0
32,0,13,45,1,0,1,0,0,0,0,1,0
52,0,9,40,0,0,0,1,0,0,0,0,0
34,0,9,40,0,0,1,0,0,0,0,1,0
37,1,12,50,0,0,1,0,0,0,0,0,1
30,0,13,45,0,0,1,0,0,8614,0,0,1
27,0,11,40,0,0,0,1,0,0,0,1,0
25,1,9,35,0,0,0,0,0,0,0,0,0
32,0,10,50,0,0,0,1,0,0,0,1,0
47,1,13,60,0,1,1,0,0,0,0,0,1
43,0,10,38,0,0,1,0,0,0,0,0,1
50,0,14,36,1,0,1,0,0,0,0,1,1
42,1,12,40,1,0,1,0,0,0,0,0,1
31,0,7,30,0,0,0,1,0,0,0,0,0
43,0,9,30,0,0,0,1,0,0,0,1,0
37,1,9,17,0,0,0,0,1,0,0,0,0
58,0,13,40,0,0,1,0,0,3325,0,0,0
32,1,10,38,0,0,0,0,0,0,0,0,0
35,1,14,38,0,0,1,0,0,0,0,0,1
40,0,10,60,0,1,0,1,0,0,0,1,0
39,0,9,45,0,1,0,0,1,0,1573,1,0
51,0,14,55,0,0,0,0,0,0,0,1,1
42,0,9,50,0,0,1,0,0,0,0,1,1
27,1,10,40,0,0,0,0,0,0,0,0,0
69,1,9,30,0,0,1,0,0,0,1429,0,0
74,1,11,40,0,0,0,0,1,0,0,0,0
36,0,12,43,0,0,1,0,0,0,0,1,1
23,1,10,23,0,0,0,0,0,0,0,0,0
48,0,3,40,1,0,0,1,0,0,0,1,0
38,0,10,40,0,0,1,0,0,0,0,1,0
68,0,5,24,0,0,0,1,0,1797,0,1,0
40,1,15,40,1,0,1,0,0,0,0,0,0
23,0,5,40,0,0,0,1,0,0,0,1,0
48,0,9,40,0,0,1,0,0,0,0,0,0
47,0,14,40,1,0,1,0,0,0,0,1,0
55,0,9,51,0,0,0,1,0,0,0,0,0
22,1,10,17,1,0,1,0,0,0,0,0,0
49,0,9,40,0,0,0,1,0,0,0,1,0
51,1,9,40,0,0,0,0,0,0,0,0,0
42,0,13,40,0,1,1,0,0,7688,0,1,1
31,0,13,50,0,0,1,0,0,0,0,1,1
67,0,9,24,1,0,1,0,0,0,0,1,0
27,0,13,45,0,0,0,0,0,0,0,0,0
59,0,14,15,0,1,0,1,0,0,0,1,0
66,1,9,25,0,0,0,0,1,0,0,0,0
28,0,11,60,0,0,1,0,0,0,0,0,1
33,0,10,50,0,1,0,1,0,0,0,1,0
44,0,13,55,1,0,1,0,0,0,0,0,0
39,0,14,45,0,0,1,0,0,0,0,1,1
39,0,13,42,1,0,0,1,0,0,0,1,0
46,1,9,38,0,0,1,0,0,0,0,0,1
19,0,1,36,0,0,0,1,0,0,0,0,0
44,0,10,50,0,1,0,1,0,0,0,1,0
24,0,9,40,0,0,0,0,0,0,2205,0,0
48,1,9,42,0,0,0,0,1,0,0,0,0
27,0,9,50,0,0,0,1,0,3137,0,1,0
44,0,10,35,0,0,1,0,0,3325,0,0,0
30,1,9,35,0,0,1,0,0,0,0,0,0
32,0,13,40,1,0,1,0,0,0,0,1,1
49,0,14,78,0,0,0,0,1,15024,0,1,1
37,0,1,30,0,1,0,0,0,0,0,1,0
24,1,13,60,0,0,1,0,0,0,0,0,1
19,1,10,20,0,0,1,0,0,0,0,0,0
20,1,10,10,0,0,1,0,0,0,0,0,0
25,0,12,45,0,0,1,0,0,0,0,0,0
29,0,10,40,0,0,0,1,0,0,0,0,0
43,0,10,40,0,0,1,0,0,0,0,1,1
35,0,12,40,1,0,1,0,0,0,0,1,0
47,0,10,48,1,0,0,0,1,0,0,1,1
53,0,9,40,0,0,0,1,0,0,0,1,0
27,0,9,40,0,0,0,1,0,0,0,1,1
32,1,9,40,0,0,1,0,0,0,0,0,0
36,0,9,40,0,0,0,1,0,0,0,1,0
55,0,4,80,0,1,0,0,0,0,0,1,0
41,0,6,70,0,0,0,1,0,0,0,1,0
49,0,16,63,0,1,1,0,0,0,0,0,1
36,0,9,40,0,0,0,1,0,0,0,1,0
62,0,13,28,0,0,0,0,0,2829,0,1,0
44,0,9,72,0,0,0,1,0,0,0,1,0
69,0,13,40,0,1,1,0,0,0,1258,1,0
22,1,10,40,0,0,1,0,0,0,0,0,0
36,0,9,25,0,0,0,1,0,0,0,1,0
58,0,9,60,0,0,0,0,0,3464,0,1,0
32,0,9,40,0,0,0,1,0,2407,0,1,0
19,0,10,25,0,0,0,0,0,0,0,0,0
27,1,10,35,0,0,0,0,0,0,0,0,0
19,0,10,28,0,0,0,0,0,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,0,0
58,0,13,40,0,0,0,0,0,0,0,1,1
18,1,10,20,0,0,1,0,0,0,0,0,0
48,1,11,10,0,1,1,0,0,0,0,0,0
22,0,6,40,0,0,0,1,0,0,0,0,0
39,0,9,40,0,0,0,1,0,0,0,0,0
47,0,13,60,0,1,0,0,0,0,0,1,0
23,0,3,40,0,0,0,1,0,0,0,0,0
40,1,11,36,0,0,1,0,0,0,0,0,0
35,1,11,40,0,0,1,0,0,0,0,1,0
20,0,10,32,0,0,0,0,0,0,0,0,0
41,0,10,40,0,0,0,0,0,0,0,1,1
27,1,9,35,0,0,0,1,0,0,0,0,0
58,0,14,50,0,0,1,0,0,0,0,1,1
38,1,10,40,0,0,1,0,0,0,0,0,0
40,1,13,40,1,0,1,0,0,0,0,0,0
29,1,9,55,0,0,0,0,1,0,0,0,0
28,1,11,40,1,0,1,0,0,0,0,0,0
35,0,10,40,0,0,1,0,0,0,0,0,0
18,1,8,40,0,0,0,1,0,0,0,0,0
29,1,13,40,0,0,1,0,0,0,0,0,0
25,0,10,40,0,0,0,0,0,0,0,0,0
65,1,9,22,0,0,1,0,0,0,0,0,0
19,1,7,15,0,0,1,0,0,594,0,0,0
37,1,5,25,0,0,0,0,1,0,0,0,0
22,1,9,40,0,0,0,0,1,0,0,0,0
70,0,13,40,0,0,1,0,0,0,0,1,0
21,1,10,32,1,0,0,0,1,0,0,0,0
21,0,10,40,0,0,0,1,0,0,0,0,0
23,1,10,40,0,0,1,0,0,0,0,0,0
46,0,9,40,0,0,1,0,0,0,0,1,0
33,0,16,50,1,0,1,0,0,0,0,1,1
36,0,13,40,0,0,1,0,0,7298,0,1,1
42,0,13,60,0,1,1,0,0,0,0,1,1
52,0,11,40,0,0,0,0,0,0,0,1,0
55,1,9,6,0,0,0,0,0,0,0,1,1
60,0,10,40,1,0,0,1,0,0,0,0,0
57,1,4,40,1,0,1,0,0,0,0,0,0
35,0,13,40,0,0,0,1,0,0,0,1,1
24,1,9,40,0,0,1,0,0,0,0,0,0
37,0,13,55,0,0,1,0,0,0,0,1,1
45,0,9,40,1,0,0,0,1,0,0,1,1
48,0,14,40,1,0,1,0,0,0,0,0,0
22,0,7,42,0,0,0,1,0,0,0,1,0
45,0,9,40,0,0,0,1,0,0,0,0,0
32,0,9,40,0,0,0,1,0,0,0,0,0
35,0,13,40,0,0,1,0,0,0,0,0,0
22,1,13,40,0,0,1,0,0,0,0,0,0
34,1,5,38,0,0,1,0,0,0,0,0,0
25,0,9,45,0,0,0,0,1,4416,0,0,0
39,1,10,40,0,0,0,1,0,0,0,0,0
44,0,9,40,1,0,0,1,0,0,0,1,1
33,1,2,40,0,0,0,1,0,0,0,0,0
48,0,7,40,0,0,0,1,0,0,0,1,0
58,0,9,40,0,0,1,0,0,0,0,1,0
36,1,10,60,0,0,1,0,0,0,0,0,0
53,1,9,55,0,1,0,1,0,0,0,0,0
25,0,10,50,0,1,0,1,0,0,0,1,0
21,1,13,30,0,0,0,0,0,0,0,0,0
36,1,3,40,0,0,0,0,1,0,0,1,0
51,1,9,40,1,0,1,0,0,0,0,0,0
26,1,13,40,1,0,1,0,0,0,0,0,0
41,1,11,40,0,0,1,0,0,0,0,0,0
23,0,13,40,1,0,1,0,0,0,0,0,0
20,1,10,25,0,0,1,0,0,0,0,0,0
58,0,13,50,0,0,1,0,0,7688,0,1,1
21,0,9,25,0,0,1,0,0,0,0,0,0
32,0,13,50,0,0,1,0,0,0,0,1,1
54,0,16,20,0,0,0,0,0,0,0,0,0
62,1,9,40,0,0,1,0,0,0,0,1,0
29,1,10,40,0,0,0,0,0,0,0,1,0
43,0,11,60,0,0,0,1,0,0,0,1,0
20,0,10,60,0,0,0,1,0,0,0,0,0
23,1,10,20,0,0,1,0,0,0,0,0,0
26,1,13,40,0,0,1,0,0,0,0,0,0
33,0,15,60,0,0,1,0,0,0,0,1,1
30,0,10,40,0,0,0,1,0,0,0,0,0
63,0,4,45,0,0,0,1,0,3471,0,1,0
45,1,9,40,0,0,0,0,0,0,0,0,0
39,1,10,40,0,0,1,0,0,0,0,0,0
26,0,9,30,0,0,0,1,0,0,0,0,0
28,0,10,5,0,0,0,0,0,0,0,1,0
20,0,10,40,0,0,0,0,0,0,0,0,0
39,0,13,40,0,0,1,0,0,0,0,0,0
34,0,13,42,0,0,1,0,0,0,0,0,0
33,0,9,50,0,0,0,0,1,0,0,0,0
26,0,10,40,0,0,1,0,0,0,0,1,0
20,1,10,40,0,0,0,0,0,0,0,0,0
40,0,10,40,0,0,1,0,0,0,0,1,1
49,0,9,40,0,0,0,1,0,0,0,0,0
64,0,9,40,0,0,0,0,1,0,0,1,1
65,1,13,35,0,0,1,0,0,0,0,0,0
19,0,7,20,0,0,0,0,1,0,0,0,0
47,1,10,23,0,0,0,0,1,0,0,0,0
24,0,10,20,0,0,0,0,0,0,0,0,0
55,0,10,45,0,1,1,0,0,0,1977,1,1
61,0,9,35,0,1,0,1,0,0,0,1,0
47,0,13,50,1,0,1,0,0,0,0,1,1
64,0,9,40,0,0,0,0,1,0,0,1,0
37,0,9,40,0,0,0,0,0,0,2339,0,0
21,1,9,40,0,0,0,0,0,0,0,0,0
40,1,7,16,0,0,0,0,0,0,0,1,0
25,0,9,40,0,0,0,1,0,0,0,1,0
41,0,10,55,0,1,0,1,0,0,0,1,0
40,0,13,40,1,0,1,0,0,0,0,1,1
21,1,11,20,0,0,0,0,1,0,0,0,0
54,0,10,40,1,0,1,0,0,0,0,1,1
47,0,9,40,0,0,1,0,0,0,0,1,0
21,1,10,35,0,0,0,0,0,0,0,0,0
32,0,10,40,1,0,0,1,0,0,0,1,0
32,1,10,30,0,0,1,0,0,0,0,0,0
26,1,13,10,1,0,1,0,0,0,0,0,0
23,0,10,40,0,0,0,0,1,0,0,0,0
27,0,5,40,0,0,0,1,0,0,0,0,0
29,1,10,40,1,0,1,0,0,0,0,0,0
43,0,10,40,0,0,0,1,0,0,0,1,0
23,1,10,30,0,0,0,0,0,0,0,0,0
39,0,12,60,0,0,1,0,0,0,0,0,0
22,0,12,30,0,0,0,0,0,0,0,0,0
47,1,9,37,0,0,0,0,0,0,0,0,0
34,0,9,40,1,0,0,1,0,0,0,0,0
35,1,10,45,0,0,1,0,0,0,0,0,0
20,0,10,30,0,0,0,0,0,1055,0,0,0
36,1,9,40,1,0,1,0,0,0,0,0,0
52,0,9,99,0,0,0,1,0,0,0,1,0
38,0,9,40,0,1,1,0,0,0,0,1,0
33,0,9,40,0,0,0,1,0,0,0,1,0
18,0,9,35,0,0,0,1,0,0,0,0,0
38,1,12,40,0,0,1,0,0,0,0,0,0
56,0,10,50,0,1,0,0,1,0,0,1,1
30,0,10,45,0,0,1,0,0,0,0,1,1
35,0,10,50,1,0,0,1,0,0,0,1,1
60,0,9,50,0,1,0,0,0,0,0,1,0
20,0,3,40,0,0,0,1,0,0,0,1,0
18,1,8,45,0,0,0,0,1,0,0,0,0
19,1,10,15,0,0,0,0,0,0,0,0,0
53,0,9,40,1,0,0,0,0,5013,0,1,0
18,1,10,20,0,0,0,1,0,0,0,0,0
44,0,5,45,0,0,0,1,0,0,0,1,0
57,1,3,37,0,0,0,0,1,0,0,0,0
36,1,10,40,0,0,0,0,0,0,0,0,0
40,0,13,70,0,1,0,1,0,0,0,1,0
33,0,13,50,0,0,1,0,0,0,0,0,1
19,0,3,36,0,0,0,1,0,0,0,0,0
40,0,10,84,1,0,0,0,1,0,0,0,0
20,1,10,40,0,1,0,1,0,0,0,0,0
47,0,13,65,0,0,0,0,0,0,0,1,1
41,0,9,40,0,0,0,1,0,0,0,0,0
47,0,10,40,1,0,0,1,0,0,1887,1,1
23,0,10,30,0,0,0,0,1,0,0,0,0
49,0,10,70,1,0,0,0,1,0,0,1,1
37,0,13,50,0,1,0,1,0,0,0,1,1
67,0,9,40,0,0,0,1,0,0,0,0,0
24,0,9,40,0,0,0,1,0,0,0,1,0
39,0,9,50,0,0,0,1,0,0,0,1,1
29,0,9,58,0,0,0,1,0,4386,0,1,1
22,1,7,15,0,0,0,0,0,0,0,0,0
26,0,9,40,0,0,1,0,0,0,0,0,0
33,1,10,10,0,1,0,0,1,0,0,1,0
23,0,9,45,0,0,0,0,1,0,2339,0,0
37,1,10,40,1,0,0,1,0,0,0,0,0
30,0,14,40,0,0,1,0,0,0,1726,0,0
41,1,9,40,0,0,0,0,1,0,0,0,0
23,1,13,40,0,0,1,0,0,0,0,0,0
47,0,12,40,1,0,1,0,0,0,0,1,0
24,1,9,40,0,0,0,1,0,0,0,0,0
39,0,9,70,0,0,1,0,0,0,2258,0,0
33,0,9,60,0,0,0,1,0,0,0,1,1
25,1,9,40,0,0,0,0,1,0,0,0,0
40,1,9,40,0,0,0,0,1,0,0,0,0
67,0,5,40,0,0,0,1,0,0,0,1,0
55,1,9,18,0,0,1,0,0,0,0,1,0
69,1,11,40,0,0,1,0,0,0,0,0,0
34,0,9,42,0,0,1,0,0,0,1672,1,0
52,0,15,40,0,0,1,0,0,15024,0,1,1
22,1,10,30,0,0,0,0,0,0,0,1,0
47,0,13,40,0,0,0,1,0,0,0,1,0
45,1,11,40,0,0,0,0,1,0,0,0,0
23,1,13,40,0,0,0,0,0,0,1590,0,0
41,0,13,40,0,1,1,0,0,0,0,0,0
32,0,13,40,0,0,1,0,0,0,0,1,1
57,0,14,60,1,0,1,0,0,0,0,1,1
34,0,13,40,0,0,0,1,0,0,0,0,0
44,0,11,50,1,0,0,0,1,0,0,1,1
46,0,9,48,0,1,0,1,0,0,0,1,1
60,1,14,35,0,0,1,0,0,3325,0,0,0
46,1,14,40,1,0,1,0,0,0,0,0,0
32,1,14,52,0,1,1,0,0,0,0,0,0
44,0,14,60,1,0,1,0,0,0,1887,1,1
43,0,9,40,0,0,0,1,0,0,0,1,0
48,1,7,42,1,0,1,0,0,0,0,0,0
55,0,13,60,0,0,0,1,0,15024,0,1,1
24,0,13,40,0,0,0,1,0,0,0,0,0
65,1,10,20,0,0,0,0,0,0,0,0,0
51,0,7,60,0,1,0,1,0,0,0,1,1
42,0,13,40,1,0,1,0,0,0,0,1,1
36,0,10,40,0,0,0,1,0,0,0,1,0
19,0,6,30,0,0,0,0,1,0,0,0,0
24,0,4,50,0,1,0,1,0,0,0,0,0
52,0,9,40,0,0,0,1,0,0,0,1,0
28,1,5,35,0,0,0,0,1,0,0,0,0
42,0,13,40,0,0,1,0,0,0,0,1,0
25,0,9,70,0,0,0,0,1,0,0,1,0
53,0,12,45,0,0,1,0,0,0,0,1,1
35,0,9,36,0,0,1,0,0,0,0,1,0
20,0,9,40,0,0,0,1,0,0,0,0,0
38,0,13,40,0,0,1,0,0,13550,0,0,1
46,0,13,40,0,0,1,0,0,0,0,0,0
18,0,7,15,0,0,0,0,0,0,0,0,0
58,0,9,40,0,0,0,1,0,0,0,1,0
41,1,10,35,0,0,1,0,0,0,0,1,0
66,0,9,40,0,1,0,1,0,2653,0,1,0
38,1,10,40,1,0,1,0,0,0,0,0,0
29,1,10,28,0,0,0,0,1,0,0,0,0
39,0,10,40,0,0,0,0,0,0,0,1,0
44,0,9,40,1,0,0,0,1,0,0,1,1
26,0,9,25,1,0,0,1,0,0,0,0,0
27,0,13,38,0,0,0,0,0,0,0,0,0
29,1,16,80,0,0,1,0,0,0,0,0,0
29,0,9,70,0,0,0,1,0,0,0,1,0
47,0,10,45,0,1,0,0,0,0,0,1,0
62,0,13,60,0,0,0,0,0,0,0,1,1
29,1,13,55,1,0,1,0,0,0,0,0,0
52,0,9,40,1,0,0,1,0,0,0,1,1
27,0,7,40,0,0,0,1,0,0,0,0,0
53,1,10,5,0,0,0,0,0,0,0,1,0
29,0,12,40,0,0,1,0,0,0,0,0,0
62,0,9,40,0,0,0,1,0,0,0,1,0
72,1,9,25,0,0,0,0,1,0,0,0,0
27,0,9,40,0,0,1,0,0,0,0,0,0
38,0,10,55,0,0,0,1,0,0,0,1,0
27,0,9,45,0,0,0,1,0,0,0,0,0
49,0,14,60,0,0,1,0,0,0,0,0,0
56,0,13,40,0,0,1,0,0,0,0,1,1
52,0,15,40,0,1,1,0,0,0,0,1,1
22,1,9,40,0,0,0,1,0,0,0,1,0
37,0,13,40,1,0,1,0,0,0,0,1,0
55,0,9,40,0,0,0,1,0,0,0,0,0
38,0,10,65,1,0,0,1,0,0,0,1,0
45,1,10,50,0,0,1,0,0,0,1340,0,0
35,0,13,40,0,0,1,0,0,0,0,1,1
21,0,10,60,0,0,0,0,0,0,0,0,0
54,1,13,45,1,0,1,0,0,0,0,1,0
19,1,9,40,0,0,0,0,0,0,0,0,0
48,0,14,55,1,0,1,0,0,0,0,1,1
41,0,9,40,0,0,1,0,0,0,0,1,0
20,1,5,40,0,0,0,0,1,0,0,0,0
56,1,7,40,0,0,1,0,0,0,0,1,0
49,1,9,40,0,0,1,0,0,0,0,0,0
17,1,6,20,0,0,0,0,0,0,0,0,0
45,1,4,20,0,0,1,0,0,0,0,0,0
46,0,9,50,0,0,0,1,0,0,0,0,0
39,0,9,40,0,0,0,1,0,0,0,0,0
52,0,9,45,0,0,0,0,0,0,0,1,0
34,1,7,40,1,0,0,0,1,0,0,0,0
65,1,10,14,0,0,0,0,0,401,0,0,0
46,0,9,40,0,0,0,1,0,0,0,1,0
41,0,9,60,0,0,0,1,0,0,0,1,0
48,1,13,35,0,0,1,0,0,0,0,0,0
71,0,5,39,0,0,0,0,1,0,0,1,0
26,0,13,40,1,0,1,0,0,0,0,0,1
47,1,9,40,0,1,0,0,0,0,0,1,0
21,1,10,43,0,0,0,0,0,0,0,0,0
23,0,9,40,0,0,0,1,0,0,0,0,0
65,0,9,55,0,0,0,1,0,0,0,0,0
60,1,9,38,0,0,1,0,0,0,0,0,0
19,1,9,25,0,0,0,0,0,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,0,0
32,0,9,40,0,0,0,1,0,0,0,1,0
36,0,9,38,1,0,1,0,0,0,0,1,0
41,1,10,40,1,0,1,0,0,0,0,1,1
24,1,9,20,1,0,0,0,1,0,0,0,0
45,1,9,40,0,0,0,1,0,0,0,0,0
48,0,12,48,0,0,0,1,0,0,0,1,1
20,1,10,25,0,0,1,0,0,0,0,0,0
51,0,10,50,0,0,0,1,0,0,0,1,1
24,0,9,60,0,0,0,0,0,0,0,0,0
39,1,12,38,1,0,1,0,0,0,0,0,0
21,1,10,30,0,0,0,0,1,0,0,0,0
49,1,13,3,0,0,1,0,0,0,2415,1,1
30,0,9,40,0,0,0,0,1,0,0,0,0
68,1,14,5,1,0,1,0,0,0,0,0,0
30,0,14,50,0,0,1,0,0,0,0,1,0
32,0,15,40,0,1,1,0,0,15024,0,1,1
49,0,9,40,0,0,0,0,1,0,0,0,0
24,0,10,50,0,0,1,0,0,0,0,0,0
34,0,10,44,0,0,1,0,0,0,0,0,0
40,1,13,40,0,0,1,0,0,0,0,0,0
23,0,9,32,0,0,0,0,0,0,0,0,0
41,1,12,40,0,0,1,0,0,0,0,1,1
23,1,9,30,0,0,0,0,0,0,0,0,0
48,1,9,16,0,0,0,0,1,0,0,0,0
56,1,9,21,0,1,1,0,0,0,0,1,0
42,1,16,36,1,0,1,0,0,0,0,0,0
37,0,10,40,0,1,0,1,0,0,0,1,1
32,0,5,40,0,0,0,0,1,0,0,1,0
29,0,13,50,0,0,1,0,0,0,0,1,1
58,0,9,40,0,0,1,0,0,0,0,1,1
40,1,9,40,0,0,0,0,1,0,0,0,0
40,0,14,52,0,0,1,0,0,99999,0,1,1
33,1,7,34,0,0,0,0,0,0,0,0,0
58,0,9,40,0,0,0,0,1,0,0,1,0
32,0,9,40,0,0,0,1,0,0,0,1,0
22,0,10,8,0,0,0,0,0,0,1602,0,0
47,0,10,40,0,0,0,1,0,5178,0,1,1
41,1,9,38,1,0,1,0,0,0,0,1,1
41,0,10,40,0,1,0,1,0,0,0,1,1
73,1,13,15,0,0,0,0,0,0,0,0,0
56,1,11,40,1,0,1,0,0,0,0,0,0
83,0,4,20,0,0,0,0,0,0,0,1,0
22,1,9,60,0,0,0,0,0,0,0,0,0
30,0,13,40,0,0,1,0,0,0,0,0,0
41,1,12,50,0,0,0,0,0,0,0,0,0
32,0,13,40,0,0,1,0,0,0,0,1,1
27,0,9,40,0,0,0,1,0,0,0,0,0
35,1,13,35,0,0,1,0,0,15024,0,1,1
37,0,9,40,0,0,0,1,0,1506,0,0,0
